1.88755	5.62537
2.00034	5.60843
2.20837	5.60535
3.35088	5.58992
4.57094	5.57694
4.46348	5.57271
6.14854	5.55548
6.46838	5.54948
7.37914	5.53819
9.03576	5.52261
8.9336	5.51996
10.4336	5.50369
10.786	5.49586
11.3926	5.48626
13.104	5.4701
12.8744	5.46817
14.156	5.45146
15.0762	5.44016
14.966	5.43422
16.7323	5.41736
16.8091	5.41264
17.8153	5.39896
18.6167	5.38595
18.5705	5.38161
19.9944	5.36451
20.5022	5.35869
21.0382	5.34732
22.487	5.32982
21.7458	5.32749
23.0221	5.31058
23.6077	5.30271
23.9783	5.29323
25.3785	5.2769
25.131	5.27331
26.3331	5.25866
27.1207	5.24577
26.9281	5.24138
28.2216	5.22452
28.4825	5.22002
29.3602	5.20663
30.4673	5.19109
30.0861	5.18829
31.0801	5.17207
31.6068	5.16254
31.7381	5.15477
32.8745	5.13793
32.6624	5.13578
33.511	5.1199
34.1122	5.1085
34.2854	5.10267
35.1222	5.08554
35.1803	5.08131
35.8781	5.0681
36.8075	5.05329
36.7312	5.04985
37.629	5.03233
37.7304	5.02462
37.957	5.01531
38.7217	4.99939
38.5632	4.99674
39.1011	4.98042
39.5456	4.97092
39.4796	4.96318
40.1512	4.94648
40.1092	4.94314
40.6397	4.92839
41.0868	4.91689
41.11	4.9112
41.8547	4.89379
41.8191	4.88957
42.2456	4.8765
42.919	4.86227
42.726	4.85889
43.5552	4.84159
43.7183	4.83384
43.9637	4.82416
44.5682	4.80802
44.3081	4.80517
44.9773	4.78863
45.1264	4.7792
45.2132	4.77145
45.7529	4.75442
45.5096	4.7512
45.855	4.73678
46.3342	4.72359
45.9693	4.71923
46.5561	4.70212
46.4619	4.69616
46.4895	4.68471
47.0201	4.66933
46.7509	4.66649
47.0902	4.64955
47.404	4.64004
47.3502	4.6321
47.9219	4.61566
47.5684	4.61305
47.9267	4.59744
48.1933	4.58444
47.9548	4.58003
48.3533	4.56269
48.1729	4.55854
48.356	4.54539
48.6586	4.52922
48.2826	4.52726
48.6646	4.51024
48.5904	4.50261
48.6117	4.49298
48.9269	4.47716
48.5536	4.47442
48.8728	4.45788
48.8522	4.44853
48.7102	4.44056
49.0496	4.42368
48.6741	4.42169
48.8864	4.40604
48.9696	4.39448
48.7072	4.38844
48.9411	4.37133
48.7783	4.36694
48.86	4.35369
49.077	4.3393
48.6205	4.33625
48.8907	4.31914
48.7674	4.31324
48.657	4.30175
48.922	4.28568
48.4714	4.28281
48.7707	4.26513
48.7854	4.25554
48.4546	4.24788
48.7279	4.23088
48.4065	4.22762
48.4676	4.21319
48.6315	4.20158
48.3579	4.1954
48.597	4.17827
48.364	4.17374
48.3432	4.16032
48.5214	4.14567
48.1828	4.1431
48.3488	4.12619
48.2776	4.11862
48.1013	4.10897
48.3546	4.09224
48.0252	4.08953
48.0327	4.07402
48.1684	4.06263
47.8675	4.05664
48.0959	4.0395
47.7078	4.03653
47.7423	4.02193
47.8901	4.00883
47.5756	4.00445
47.7322	3.98669
47.624	3.98071
47.4946	3.96941
47.6397	3.95371
47.3313	3.95103
47.3625	3.93466
47.3897	3.92484
47.0989	3.91679
47.2634	3.90044
46.9311	3.89773
47.0427	3.8822
47.1431	3.8707
46.6956	3.86457
46.8118	3.84748
46.6351	3.84308
46.5348	3.83
46.6371	3.81544
46.2508	3.81218
46.4026	3.79512
46.2288	3.7873
46.1184	3.77806
46.1428	3.76222
45.7712	3.75991
45.8785	3.74316
45.8871	3.7351
45.6186	3.72468
45.7907	3.70785
45.4571	3.70468
45.4386	3.69006
45.5243	3.67699
45.0914	3.67264
45.2475	3.65533
45.0326	3.64937
44.952	3.63812
45.1248	3.62222
44.7833	3.62027
44.803	3.6033
44.7082	3.59561
44.4323	3.5859
44.5533	3.56944
44.2172	3.56672
44.1725	3.55107
44.187	3.53929
43.9328	3.53297
44.02	3.51613
43.7806	3.51158
43.6784	3.49858
43.7963	3.48397
43.483	3.48049
43.5235	3.46269
43.3968	3.45547
43.1944	3.44618
43.338	3.42979
43.0278	3.42701
42.993	3.41132
42.9779	3.39995
42.6998	3.39372
42.7867	3.37701
42.5099	3.37371
42.3883	3.35881
42.4753	3.34592
42.1879	3.34153
42.2464	3.32417
42.0121	3.31988
41.9291	3.30648
41.9863	3.29197
41.6634	3.28874
41.6871	3.27189
41.6562	3.26425
41.4294	3.25422
41.5077	3.23796
41.1465	3.23612
41.1378	3.21954
41.0749	3.20995
40.8345	3.20229
40.929	3.18433
40.6553	3.18098
40.6203	3.16603
40.6029	3.15281
40.3368	3.14844
40.3563	3.13139
40.2018	3.12719
40.0945	3.11399
40.1351	3.09949
39.7408	3.09613
39.7687	3.07911
39.5952	3.07322
39.5348	3.06181
39.5717	3.04615
39.3033	3.04363
39.238	3.02688
39.1971	3.01735
38.9691	3.00975
39.0328	2.99275
38.7645	2.98938
38.7082	2.97484
38.7375	2.96169
38.3665	2.95707
38.4409	2.93998
38.308	2.93402
38.1315	2.9222
38.1641	2.90675
37.9107	2.90476
37.8726	2.88731
37.7505	2.87972
37.5423	2.86992
37.5532	2.85349
37.2894	2.85091
37.2569	2.83521
37.2174	2.82387
36.986	2.8178
37.03	2.80017
36.8245	2.79584
36.6858	2.78264
36.7267	2.76826
36.3822	2.76523
36.41	2.74798
36.2029	2.74207
36.0813	2.73046
36.1304	2.71501
35.8184	2.71217
35.8063	2.69538
35.681	2.68618
35.4785	2.67813
35.5391	2.66052
35.318	2.6574
35.171	2.64294
35.1667	2.62995
34.9451	2.62566
34.9694	2.60811
34.7642	2.60368
34.6709	2.59061
34.6355	2.57611
34.4127	2.5728
34.3654	2.55561
34.2913	2.54821
34.0545	2.53835
34.0945	2.5216
33.8296	2.51909
33.7304	2.50355
33.6628	2.49401
33.5065	2.48627
33.5017	2.46912
33.2436	2.46702
33.169	2.4517
33.1275	2.44009
32.878	2.43392
32.8034	2.4163
32.6906	2.41183
32.5701	2.39821
32.5483	2.38353
32.2767	2.38012
32.2719	2.36366
32.1548	2.35609
31.9901	2.34615
31.8627	2.32927
31.7645	2.32558
31.6398	2.31137
31.6072	2.29844
31.3311	2.29405
31.3129	2.27679
31.1688	2.27229
31.023	2.25908
30.9837	2.24435
30.7935	2.24106
30.6884	2.22402
30.5855	2.21825
30.4423	2.20672
30.4313	2.19095
30.1856	2.18834
30.1202	2.17182
30.0344	2.16235
29.813	2.15436
29.7626	2.13791
29.573	2.13415
29.4949	2.11924
29.4277	2.10603
29.1983	2.10138
29.0854	2.08418
28.9982	2.07987
28.8444	2.06673
28.8104	2.05206
28.6019	2.04863
28.5377	2.03162
28.4235	2.02386
28.2376	2.01429
28.1432	1.99694
27.9432	1.99521
27.8536	1.97951
27.8095	1.9701
27.6134	1.96207
27.5484	1.94512
27.3676	1.94165
27.2641	1.92696
27.1824	1.91412
26.9576	1.90972
26.8873	1.89242
26.7984	1.88673
26.5975	1.87501
26.5517	1.85901
26.3649	1.8567
26.2568	1.83968
26.1506	1.832
25.9611	1.82226
25.8711	1.80576
25.7139	1.80304
25.6095	1.78744
25.5086	1.77607
25.3264	1.76999
25.224	1.75273
25.1139	1.74823
24.9227	1.73518
24.8343	1.72052
24.6455	1.71727
24.5369	1.70022
24.4341	1.69237
24.2514	1.68258
24.1447	1.66604
24.0113	1.66363
23.8746	1.64786
23.802	1.6364
23.6215	1.63032
23.4827	1.61333
23.3467	1.61
23.1996	1.59532
23.0902	1.58248
22.8946	1.57766
22.7799	1.56018
22.6753	1.55444
22.4878	1.54282
22.3903	1.52719
22.2574	1.52465
22.1165	1.50806
22.0384	1.50007
21.8649	1.49036
21.7592	1.47348
21.5911	1.47123
21.4575	1.45574
21.3445	1.44412
21.1635	1.43815
21.044	1.42084
20.9514	1.41648
20.7373	1.40317
20.6537	1.39027
20.502	1.38563
20.3555	1.36844
20.2187	1.3624
20.0449	1.35084
19.9377	1.33625
19.7982	1.33299
19.6543	1.31594
19.5377	1.30828
19.3537	1.29824
19.1997	1.28175
19.086	1.27902
18.8948	1.26341
18.8081	1.25183
18.6284	1.24592
18.484	1.22878
18.3828	1.22441
18.2027	1.211
18.0508	1.19552
17.9249	1.19338
17.7485	1.17612
17.6342	1.16829
17.478	1.15867
17.317	1.14173
17.1872	1.13922
17.0256	1.12366
16.8757	1.11249
16.7366	1.10659
16.5802	1.08903
16.4594	1.08606
16.2711	1.07124
16.1369	1.05802
15.9796	1.05341
15.8097	1.03616
15.7134	1.03029
15.5364	1.01876
15.4215	1.00452
15.2749	1.00113
15.0999	0.983744
14.9541	0.97589
14.8051	0.966273
14.6344	0.949792
14.5306	0.947059
14.3402	0.931346
14.2123	0.919872
14.0466	0.913786
13.8711	0.896571
13.7791	0.893716
13.5994	0.878964
13.4301	0.865749
13.3127	0.861324
13.1168	0.844095
13.0213	0.83822
12.8311	0.826556
12.6651	0.810914
12.559	0.808277
12.3477	0.791554
12.24	0.783863
12.0674	0.774115
11.875	0.757588
11.784	0.755737
11.5922	0.73928
11.4491	0.729479
11.3171	0.72174
11.105	0.704622
11.0172	0.701398
10.8292	0.687329
10.656	0.673685
10.5288	0.669013
10.3179	0.651751
10.2021	0.645825
10.0299	0.63424
9.8318	0.618797
9.74768	0.616256
9.52486	0.599518
9.38331	0.589746
9.23293	0.581972
9.02263	0.564727
8.93761	0.561546
8.72466	0.546959
8.54284	0.533803
8.44074	0.529318
8.21832	0.511991
8.12878	0.507769
7.93419	0.494498
7.7341	0.480097
7.65028	0.476854
7.39869	0.459614
7.27416	0.451878
7.11229	0.441986
6.88963	0.425697
6.82141	0.423638
6.59193	0.407279
6.41918	0.395716
6.29842	0.389707
6.05799	0.372746
5.99406	0.369664
5.76858	0.354943
5.5778	0.34178
5.47423	0.337196
5.23009	0.320136
5.12403	0.314109
4.93602	0.302303
4.70662	0.286592
4.64152	0.283949
4.39139	0.267379
4.23057	0.257246
4.07714	0.248683
3.84354	0.232846
3.78339	0.2298
3.54566	0.214912
3.37007	0.203559
3.25669	0.197506
2.99287	0.180236
2.90901	0.175805
2.69361	0.162459
2.4639	0.14802
2.4018	0.144935
2.12578	0.127607
2.02722	0.121725
1.83441	0.110181
1.57849	0.0943055
1.52774	0.0916907
1.2567	0.0750971
1.09698	0.0654643
0.961966	0.0575018
0.682383	0.040563
0.628345	0.03745
0.377225	0.0224203
0.172213	0.0102015
0.107799	0.00640649
0.383488	0.0231122
0.480624	0.0290923
0.66978	0.0408292
0.92078	0.0565851
0.957295	0.0588103
1.22401	0.0758209
1.34275	0.0835306
1.50066	0.0934911
1.74843	0.109921
1.79502	0.112595
2.03807	0.128741
2.17841	0.138124
2.29843	0.14582
2.54646	0.162758
2.60074	0.166014
2.81569	0.18065
3.00504	0.194006
3.07746	0.198232
3.32189	0.21561
3.39099	0.220143
3.58065	0.233174
3.78011	0.247904
3.8268	0.250297
4.07217	0.26814
4.1731	0.275737
4.32419	0.285474
4.54443	0.301996
4.59729	0.304738
4.81492	0.320741
4.95345	0.331917
5.05314	0.338027
5.28438	0.355537
5.35589	0.359929
5.5263	0.372996
5.69416	0.386039
5.77357	0.390547
5.98914	0.407864
6.0686	0.413627
6.21449	0.4243
6.42099	0.440898
6.4753	0.4436
6.68741	0.460361
6.79894	0.469788
6.91972	0.477873
7.11663	0.494704
7.18812	0.498083
7.36981	0.512542
7.52293	0.52581
7.60909	0.530223
7.80699	0.54769
7.88017	0.553569
8.0487	0.56522
8.20845	0.580725
8.27395	0.583
8.46845	0.600104
8.56593	0.608077
8.69365	0.617624
8.87265	0.633991
8.92965	0.636634
9.1204	0.652421
9.23761	0.663732
9.35412	0.670079
9.53069	0.687292
9.59787	0.69126
9.75413	0.704478
9.88459	0.717919
9.98812	0.722497
10.159	0.740107
10.2351	0.745762
10.3862	0.757164
10.5206	0.772889
10.6108	0.775192
10.7749	0.792146
10.8533	0.799886
10.9954	0.809559
11.143	0.825368
11.2206	0.828018
11.3887	0.844648
11.4924	0.854355
11.6058	0.862089
11.7575	0.879145
11.8218	0.881189
11.9886	0.896977
12.0812	0.908396
12.205	0.914486
12.3501	0.931865
12.4458	0.936194
12.5918	0.949427
12.7005	0.963963
12.7958	0.967108
12.952	0.984283
13.0164	0.992052
13.1767	1.00204
13.2814	1.01741
13.3696	1.02007
13.515	1.03638
13.604	1.0462
13.7392	1.0541
13.8768	1.07135
13.9797	1.07464
14.1075	1.08954
14.1911	1.10194
14.3279	1.10776
14.4631	1.12409
14.5126	1.13135
14.6648	1.14074
14.7885	1.15813
14.8908	1.16093
15.0143	1.17663
15.1088	1.18628
15.2309	1.19415
15.3535	1.21112
15.432	1.2143
15.5836	1.22905
15.6525	1.24208
15.7801	1.24662
15.8905	1.26397
15.9583	1.26812
16.1135	1.28133
16.1997	1.29618
16.3181	1.29937
16.4438	1.31632
16.5078	1.32413
16.6571	1.3339
16.7508	1.34965
16.8477	1.35229
16.9815	1.36882
17.0343	1.3785
17.1782	1.3863
17.2607	1.40329
17.3717	1.40652
17.4943	1.42114
17.5783	1.43441
17.6847	1.43887
17.8136	1.45617
17.8821	1.46021
18.0258	1.47352
18.0828	1.48804
18.2184	1.49131
18.3188	1.50854
18.4222	1.51626
18.5339	1.52608
18.6247	1.5425
18.7173	1.54431
18.8387	1.56079
18.9017	1.57072
19.0377	1.57835
19.0932	1.59514
19.2361	1.59858
19.3348	1.61337
19.3959	1.62654
19.5421	1.63095
19.6378	1.64829
19.7095	1.65411
19.8297	1.66584
19.9015	1.68147
20.0354	1.68425
20.158	1.70076
20.1728	1.70836
20.369	1.71827
20.3993	1.73463
20.5384	1.73645
20.6368	1.75305
20.7099	1.76279
20.8545	1.77053
20.9085	1.78747
21.0108	1.79063
21.1389	1.80548
21.179	1.81855
21.3218	1.82301
21.4097	1.84015
21.4869	1.8463
21.6365	1.85775
21.654	1.8736
21.8191	1.87636
21.8977	1.89275
21.9414	1.90232
22.0942	1.91036
22.1512	1.92778
22.2573	1.93079
22.3568	1.94517
22.376	1.95832
22.5649	1.96271
22.5954	1.97984
22.6859	1.98618
22.8262	1.99749
22.8677	2.01304
23.0184	2.01577
23.134	2.03211
23.1509	2.04181
23.3206	2.04983
23.3613	2.06686
23.4913	2.07018
23.5876	2.08467
23.6079	2.09775
23.7917	2.1021
23.8082	2.1193
23.8952	2.12387
24.0338	2.13729
24.0605	2.15069
24.1878	2.15662
24.317	2.17233
24.3515	2.18409
24.5191	2.18995
24.536	2.2068
24.6549	2.20994
24.75	2.22471
24.7737	2.23613
24.9543	2.24216
24.9934	2.25947
25.0763	2.2637
25.1984	2.27706
25.188	2.29001
25.4007	2.29475
25.4615	2.31186
25.5312	2.31965
25.6524	2.32958
25.665	2.34587
25.811	2.34864
25.8849	2.36415
25.9451	2.37583
26.0945	2.38175
26.0804	2.39839
26.2079	2.40123
26.3301	2.41689
26.3428	2.43005
26.5371	2.43449
26.5723	2.45188
26.6974	2.45787
26.7515	2.4692
26.7877	2.48483
26.9879	2.4876
27.0563	2.50431
27.0409	2.51368
27.2307	2.52151
27.2033	2.53795
27.389	2.54058
27.4012	2.55626
27.4507	2.5676
27.6002	2.57378
27.6286	2.59056
27.7846	2.5939
27.9121	2.60857
27.9	2.62334
28.067	2.62662
28.0706	2.64352
28.1438	2.64944
28.2779	2.66087
28.2143	2.67693
28.4263	2.67959
28.4863	2.69613
28.5213	2.70578
28.6803	2.7136
28.685	2.72994
28.8376	2.73281
28.9285	2.74846
28.8892	2.76006
29.0902	2.76577
29.0253	2.78326
29.1817	2.7876
29.3002	2.80092
29.3052	2.81539
29.4757	2.81917
29.5122	2.83605
29.5432	2.84538
29.7559	2.85308
29.6958	2.87004
29.846	2.87216
29.9134	2.88791
29.8965	2.90107
30.0946	2.90534
30.0667	2.92254
30.202	2.92692
30.2944	2.94042
30.2432	2.95472
30.4465	2.95808
30.4904	2.97531
30.4744	2.98294
30.7098	2.99278
30.648	3.00831
30.8423	3.01105
30.8569	3.02738
30.8654	3.03706
31.0125	3.04478
30.9824	3.06187
31.1656	3.06534
31.2476	3.07967
31.1917	3.09278
31.4495	3.09718
31.4296	3.11452
31.4899	3.12046
31.6017	3.13184
31.5232	3.14734
31.7706	3.14981
31.7607	3.16688
31.7983	3.17659
31.9763	3.18429
31.9087	3.20231
32.0455	3.20562
32.161	3.22009
32.0557	3.23309
32.3178	3.23768
32.2646	3.25493
32.3673	3.26085
32.4738	3.27239
32.4222	3.28784
32.604	3.29008
32.6433	3.30709
32.6823	3.3146
32.8386	3.3247
32.7148	3.34118
32.9741	3.34405
32.9968	3.35967
32.9951	3.37111
33.1942	3.37713
33.1127	3.39433
33.2265	3.39876
33.2948	3.41178
33.3004	3.42494
33.4943	3.42926
33.4014	3.44656
33.505	3.45241
33.6174	3.46383
33.542	3.48
33.7731	3.48264
33.7165	3.49901
33.6954	3.50855
33.9098	3.51644
33.7976	3.53317
34.026	3.53587
34.0335	3.55149
33.9559	3.56295
34.2558	3.56888
34.1187	3.58619
34.2682	3.59048
34.3081	3.60374
34.184	3.61814
34.4653	3.62159
34.4015	3.63856
34.4627	3.64616
34.6167	3.65568
34.477	3.67148
34.7873	3.67417
34.7447	3.69058
34.6331	3.70006
34.898	3.70796
34.7381	3.72458
34.9582	3.72734
34.927	3.74368
34.8856	3.75508
35.1499	3.76095
35.0805	3.7782
35.1832	3.78256
35.2319	3.79563
35.1073	3.81022
35.3962	3.81353
35.3187	3.83042
35.3726	3.83818
35.4838	3.84784
35.3473	3.8647
35.5623	3.86792
35.6086	3.88258
35.4065	3.89598
35.702	3.90054
35.6051	3.9178
35.7027	3.92212
35.7816	3.93501
35.5764	3.94962
35.9037	3.95281
35.7786	3.9698
35.7669	3.97561
35.8483	3.98713
35.7078	4.00325
35.9833	4.00598
35.9046	4.02247
35.8304	4.03212
36.0944	4.03984
35.8486	4.0566
36.1018	4.05978
36.0792	4.07447
35.9279	4.08774
36.2232	4.0922
36.072	4.10942
36.0381	4.11518
36.1418	4.1266
36.025	4.14239
36.3022	4.14525
36.1202	4.16119
36.1204	4.17143
36.3003	4.17909
36.0308	4.19512
36.2149	4.19869
36.1439	4.21358
36.0048	4.22662
36.2979	4.23105
36.1536	4.24833
36.263	4.25427
36.3089	4.26562
36.0017	4.28277
36.2604	4.28519
36.0795	4.30227
36.0494	4.30973
36.1757	4.31946
36.0495	4.336
36.2598	4.33862
36.0797	4.35411
35.922	4.36558
36.2248	4.37194
36.0034	4.38872
36.0348	4.39309
36.0182	4.40644
35.7214	4.42083
36.0095	4.42423
35.8313	4.44119
35.7395	4.44904
35.8635	4.45866
35.5821	4.47517
35.8218	4.47781
35.6804	4.49339
35.4581	4.50493
35.7384	4.5109
35.3913	4.52803
35.4136	4.53248
35.3062	4.54593
35.0468	4.55897
35.3264	4.5634
34.9983	4.58066
35.0307	4.58661
35.0948	4.598
34.6871	4.6136
34.9802	4.61623
34.7394	4.63253
34.4662	4.64234
34.6173	4.65052
34.287	4.66754
